date,score,user_tags,user_rank,usage_duration,item_option,text_review,recommendation_score,발색력,지속력,발림성,수분감,skin_tone
2023.04.18,3,"건성, 쿨톤, 주름, 탄력",,,[옵션] [기획][+립펠슬] 05 어쩔체리,"5호 어쩔 체리 구입했어요.
오보리 펜슬도 준다. 그래서 구입하게 되었어요.
🤩5호 어쩔 체리는 겨울 쿨톤인 사람들에게 어울리는 색이라고 하네요. 저는 여름 쿨톤이에요.

🍎 결론부터 말하자면 오랫동안 유지되는 걸 원하시면 잉크 더 타투2호시선 확보를 구입하시고 촉촉함을 원하시면 잉크 무드 글로이틴 5호 어쩔 체리를 구매해 주세요.

어쨌든.
이 제품 보통 니블사면 유통기한이 2년 정도 남는데이 제품은 2024년 2월 27일까지예요.
1년도 안 남았네요. 올리브영에서 물건 사면서 1년도 안 된 제품을 받은 건 이번이 처음이에요.
화가 날 정도에요. 내용을 확인하니 펜슬은 24년 2월 27일이고 루즈는 25년이네요.
사은품이라고 유통기한 임박한 거 줬나봐요 ㅠㅠ
그 부분이 마음에 안 들어서 별하나 뺐어요.

원래 페리페라 잉크 더 타투2호 시선 확보 색을 사용하는데 촉촉한 색을 원해서 5호 어쩔이 잉크 모드 글로리 틴트를 구입하게 되었어요.
역시나이 제품 금세 지워지네요. ㅠㅠ강점이 있다면 촉촉하다는.사은품으로 립펜슬를 준다는거


그러나 저는 다음에 구입하지 않을 것 같아요.

색깔은 손등에 바른걸 확인해 주세요. 제일 처음에 마는게 2호 시선확보 그 다음이5호 어쩔 체리
물질치로 지워졌을 때 펜슬은 그냥 지워졌어요.",4,다소 아쉬워요,예상보다 짧아요,아주 만족해요,아주 촉촉해요,쿨톤
2023.03.03,3,"복합성, 가을웜톤, 모공, 탄력",,,[옵션] [단품] 09 심장도둑,"귤빛베이지...🍊를 생각하고 구매했습니다만,,,,
팔목 발색으로 봤을 땐 딱 제가 생각하던 색상이 맞았어서 좋았는데 실제로 입술에 발색해보니까 거의 색깔이 티 안 나더라구요 그냥 립밤 바른 것 같은 반지르르한 광만 돌고 색상은 약간 아주 연한 김치국물 색?
근데 시간 지나니까 오히려 색이 처음보다 더 나았어요
혈색도는 굉장히 자연스러운 붉은빛이에요
생얼에 발라도 이질감 없는 정도!
광 도는 것만 제외하고 보면요,, 그냥 뭐 안 발라도 본래 입술색이 좀 붉은 편인 그런 사람들 있자나용..? (그게 사실 나,,) 그런 사람들이 아무 것도 안 바른 느낌이에요
그래서 저한텐 그냥 틴ㄴ트를 바른건지 만건지 잘 모르겠더라구요 ㅠㅠ
본연 입술색이 진짜 없으신 분들께 더 잘 맞을 것 같다는 생각이 듭니다

*색감이 되게 연하고 투명한 타입의 틴트라서 개개인마다 다른 색으로 표현될 것 같으니 테스트해보고 구매하시길 추천드립니다!


롬앤 쥬시래스팅이랑 제형 비교해보자면
롬앤_쫀쫀딴딴광, 속광 차르르한 느낌
페리페라_반질반질한 족발같은 광, 더 묽고 미끄러운 겉광 반지르르

지속력은 한 4시간? 근데 착색 연하게 남아있습니다!",1,다소 아쉬워요,보통이에요,보통이에요,보통이에요,가을웜톤
2023.02.03,3,,,,[옵션] [부활템][단품] 04 갓기천사 (온),"제가 원래 어떤 색을 발라도 진하게 올라오긴하 는데요...!
(입술색이 진해서가 X 피부톤도 밝고 진하고 딥한 색조가 안 어울림!)
광택감도 맘에 들고 촉촉립인데도 올릴 때마다 벗겨지지 않아서 오버립도 잘되고 다 좋은데...ㅠㅠ 착색 컬러가 너무 진해서 처음 올렸을 때랑 컬러가 아예 달라지고 딥해져요ㅠㅠ 그렇다고 살짝만 바르면 광택감이 제가 원하는만큼 올라오지 않구요...
여러모로 아쉽습니다ㅠㅠ 저는 그래서 립 살 때 차라리 착색력 떨어져서 지속력이 없다시피한 그런 제품을 고르는 사람이거등요... 저 같은 분들은!! 비추입니다... 그래도 광택력과 지속력이 제일 우선이다!! 하시면 구매하셔도 될 거 같아요 ㅎㅎ

컬러는 확실히 구매 상세 페이지와는 다릅니다!!++**",2,다소 아쉬워요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2022.12.30,3,"지성, 쿨톤, 모공, 민감성",,,[옵션] [단품] 03 맘찍로즈,"다른 사람들이 극찬하는 만큼 좋긴 좋은데요
약간 색상이.. 로즈 색상이긴 한데 시간이 지나면 호박색처럼 변하더라고요 ㅜㅜ 그래서 차분한 로즈빛을 원했는데 호박색처럼 발색이 돼서 기대한 것 보다 실망을 많이 한 제품입니다ㅜㅜ
지속력은 진짜 좋긴 하더라고요 !
글로우함도 오래 지속돼서 광택이 있으니 입술도 예뻐 보이고
처음 발색을 할 떈 괜찮은데 시간이 지나면 색이 다소 아쉽습니다..",4,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,쿨톤
2022.12.19,3,"트러블성, 가을웜톤, 모공, 트러블",,,[옵션] [단품] 11 극락좌표,"⭐️갈웜트루21-22

굉장히 유명한 제품이던데 촉촉이립을 너무 안좋아해서 그동안 구매하지 않았어요. (완전매트성애자) 그런데 색상이 아주 예쁘게 잘 나왔더라고요. 냄새가 이상한 버터??? 냄새 같아서 불호에 가까운게 아쉽고 너무 촉촉한 제형이라 번들거릴것이 아쉽지만, 겨울이라 잘 사용할 것 같아요. 오로지 색상이 예뻐서 구매했어요. 색상은 진짜 잘 뽑았네요",0,보통이에요,보통이에요,보통이에요,보통이에요,가을웜톤
2022.11.02,3,,,,[옵션] [단품] 10 요정출몰,"■피부타입
: 여름뮤트 라그시 / 올리브톤 / 22호

■텍스쳐
: 가볍지만 물광은 아닌 그렇다고 코팅틴트의 답답한
정도도 아닌 중간정도 되는 텍스쳐. 광이 이쁜건 모르겠어요

■색상/발색
: 그라데이션하면 중고명도 사이 풀립하고 착색되면 중저명
도로 딥해지는 롬앤커스터드모브 색상에 묘하게 퍼런색
몇방울? 보라끼 집어넣은 색상임. 입술색 퍼런사람 기준으로
발색이 확쿨한것도 확미지근한것도 아닌 중간선상인데
페리페라 룩북만큼 뉴트럴한 누디한 모비쉬 글로우립 느낌은
거의 없었음.말로 설명하기어려운 색조인데 22호 올리브톤
에는 색조가 조금 뜨는 느낌이였음.그 롬앤커스터드모브에
따뜻한 웜보라 집어넣은 느낌. 다들 입술색이 달라서 발색이 달라질듯 하니 테스트를 꼭 해보시길. 누디한 핑크베이지에
약간 누런느낌하고 퍼렁보라한느낌이 동시에 공존함;
손이 잘 갈만한 컬러는 아니였음..

■지속력/밀착력
: 지속력 쏘쏘 밀착력 쏘쏘 착색은 본래색상과 똑같이 되는
편이고 유지력은 여타 글로우틴트와 다를바없어요!
요플레 현상은 그닥 느끼지 못했어요. 말많은 수다러는
있을수도 있으니 케바케

■가성비
: 가격은 훌륭하나 색조가 좀 희안해서 손이 잘안가서
아쉽네요.그러나 누군가에겐 인생립이 될수있으므로
올영가서 직접 테스트 해보길 권장 드립니다요",11,보통이에요,보통이에요,보통이에요,보통이에요,
2022.10.28,3,"건성, 웜톤, 잡티, 탄력",,,[옵션] [단품] 11 극락좌표,"잉크글로시틴트 신색상 11호 극락좌표가 MLBB로바르기 괜찮아 보여 구입하면서 2호 손웜수템도
같이 구입해 봤어요.
막상 받아보니 11호 극락좌표는 발색이 기대에
못미치는 것 같아 살짝 아쉽습니다.
11호 극락좌표는 모브끼 도는 말린장미로 발색이
되고 2호 손웜수템은 코랄레드로 발색이 되는데
개인적으로 2호 손웜수템이 더 마음에 듭니다.
글로이 틴트라 그런지 페리페라 립제품 치고
착색이 약해서 지속력이 좋은 편은 아닙니다!",0,다소 아쉬워요,보통이에요,아주 만족해요,아주 촉촉해요,웜톤
2022.09.22,3,"지성, 봄웜톤, 모공, 블랙헤드",,한달이상사용,[옵션] [부활템][단품] 04 갓기천사 (온),"USER INFO🔍
30대/남성/악지성~지성/21호 봄브라이트톤/입술에 잿빛 착색 있음.

✔️ 향 : 갓 구운 버터 빵에서 나는 기름진 냄새 같은 게 느껴짐.

✔️ 제형 : 롬앤 듀이풀 틴트랑 비슷한 바른 뒤에 투명한 물막이 올라오는 제형의 틴트로 개인적으로 롬앤보다 조금 더 촉촉하다고 느껴졌음.

✔️ 지속력 : 롬앤보다 착색이 좀 더 강해서 지속력이 좀 더 좋긴 한데, 다크닝이 있어서 처음 느낌 그대로 오래 지속 되지는 않음.

✔️ 컬러 : 두 번째 사진에서 오른쪽 아래 있는 사진의 발색이 가장 비슷함. 채도 높은 쿨톤의 베이비 핑크 색으로, 입술 본연의 색깔이 비치는 제형이라, 제 입술의 잿빛과 만나서 시간이 지나면 탁한 와인 빛 플럼으로 올라왔음. 저처럼 착색이 없더라도 시간이 지날 수록 색상이 점점 더 탁해지니까 참고하세요.

✔️ 타 컬러 비교 : 롬앤 태피랑 비슷한 것 같아서 비교해봤는데, 페리페라가 더 쿨합니다. 롬앤은 갓기천사랑 같이 놓고 보면 살짝 더 웜한 체리핑크로도 보입니다. 처음의 채도는 둘 다 비슷하긴 한데, 롬앤은 시간지나면서 잿빛이 덜 생기기 때문에 페리페라보다 더 맑은 고채도고, 페리페라는 많이 어두워져서 거의 겨쿨립 돼버리니 참고.

⭐ 총점 : 3 / 5

⭐ 총평 : 제형과 촉촉함은 좋았지만 다크닝이 아쉬워!

⭐ 추천 피부 : 여름 트루, 여름 잘 받는 겨울 일부.

⭐ 재구매 의사 : X

💖 성분 분석 및 자세한 사용 리뷰는 프로필 밑 블로그에 💖",1,다소 아쉬워요,예상보다 짧아요,아주 만족해요,보통이에요,봄웜톤
2022.08.21,3,"지성, 봄웜톤, 모공, 블랙헤드",,,[옵션] [부활템][단품] 04 갓기천사 (온),"USER INFO🔍
30대/남성/악지성~지성/21호 봄브라이트톤/입술이 기본적으로 잿빛이 도는 편

✔️ 향 : 갓 구운 버터 바른 빵에서 날 것 같은 냄새가 은은하게 올라옴.

✔️ 제형 : 롬앤 듀이풀 틴트랑 비슷한 물막 제형의 틴트로, 에센스 제형의 촉촉한 틴트에서 투명한 막이 점점 올라와 지속력이 더 좋아지는 스타일. 개인적으로 롬앤보다 조금 더 촉촉한 듯...?

✔️ 지속력 : 롬앤보다 보습 지속력이 살짝 더 있다고 느꼈고, 착색도 있는 편이라 광이 닦여나가도 색은 남아있는 편.

✔️ 컬러 : 제 입술 샷에서 오른쪽 아래 있는 사진의 발색이 가장 비슷합니다. 채도 높은 쿨톤의 베이비 핑크 색인데요. 입술 착색 커버력이 없다보니 제 입술의 잿빛과 만나서 저한테는 시간이 지나면 탁한 와인 빛 플럼으로 올라더라고요. 첫 컬러는 맑은 컬러이지만 바른 뒤 시간이 지날 수록 더 탁해지니까 참고하세요.

✔️ 타 컬러 비교 : 롬앤 태피랑 비슷한 것 같아서 비교해봤는데, 페리페라가 더 쿨합니다. 채도는 둘 다 비슷하긴 한데, 롬앤은 시간지나면서 잿빛이 덜 생기기 때문에 페리페라보다 조금 더 맑은 핑크더라고요. 그래서 봄 브라이트톤인 저는 롬앤이 더 잘 받았으니 참고!

⭐ 총점 : 3 / 5

⭐ 총평 : 제형과 촉촉함은 좋았지만 다크닝이 아쉬워!

⭐ 추천 피부 : 여름 트루

⭐ 재구매 의사 : X

💖 성분 분석 및 자세한 사용 리뷰는 프로필 밑 블로그에 💖",1,보통이에요,보통이에요,아주 만족해요,아주 촉촉해요,봄웜톤
2022.08.16,3,"건성, 쿨톤",,,[옵션] [단품] 05 어쩔체리,"👉손목/손등 발색샷에 속지 않는 것이 좋다..
👉실제 입술에 올렸을땐 엥? 이게 그 색이라고 싶은 색

별점 진짜 웬만해선 잘 안 깎고 싶지만 ㅎ.. 등록된 발색샷과 너무 다르고 상세페이지 발색샷 피해자(?)가 많다는 점에서 2점만 깎을게요...

홈페이지색이나 손등 발색과 다르다는 후기 천지네여ㅎㅎ
사기 전엔 꼭 .. 그런 현실고증 후기는 (내 눈에) 안 보이더라.. 흐린눈 하고 모른척 한 나 반성해..

저는 쿨톤이고 (아마 겨쿨..로 추정) 베이스 호수 19호 정도 사용해용
제가 가진 글로시 제형 립들이랑 비교해뒀으니 참고하세요오!

💟발색
손목이나 손등에 발색했을땐 쨍한 체리핑크! 너무 예뻐서 바로 구매했으나 또로롱 .. ㅠ ㅠ 입술에 올리니 생각보다 딥해요
특히 한번만 바르면 더 입술이 죽어보여서 .. ㅠ 그냥 여러번 바르는게 더 나아요!
즉! 생얼에 한번 바를 립으론 비추천 🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️
🔎추가 비교
입술 발색 기준)
1. 쿨톤인 가장 저에게 잘 어울렸던건
투쿨포스쿨 미러베리! (손목 발색은 오히려 투쿨 제품이 웜하게 나오는데 실제론 괜찮아요)
2. 가장 쌩얼립으로 예쁜 제품은
롬앤 태피!

💟지속력
두번째 사진은 클렌징워터로 2번 지운 사진이에요
롬앤 제품-> 전멸..(실제로도 지속력 별로예요 ㅠㅜ)
그나마 살아남은 페리페라, 투쿨

입술에 올렸던 걸로 비교하자면 저는 투쿨 제품이 더 오래가는 느낌이었어요
다만! 제형 자체가 워낙 지속 오래되기 힘든 제형이다보니 그냥 지속력 자체만 보자면 보통입니다..!

💟향
페리페라 제품 요거트향? 처럼 나는데 전 좋았어용 : ) 달달구리!!

💟요플레현상
페리페라, 투쿨 둘 다 없는 것 같구 롬앤은 좀 심해요 ㅠ ㅠ !

💟제형
세 종류 다 조금 다른 제형이에요
페리페라-> 가장 꾸덕
투쿨-> 꾸덕 노노 광만 예쁘게 촤르르 올라오면서 얇게 발림
롬앤-> 셋 중엔 가장 워터리함 (정석 글로시립보단 물먹립이라는 표현이 더 어울릴듯)

결론: 손등 발색샷과 많이 다르다! 하지만 매장에서 마스크 벗고 테스트는 안 되니까요.. ㅎㅎ^^ 생각한 색과는 좀 다르지만 ~ 그래두 그럭저럭 예뻐여! 하지만.. 나 역시 발색샷 피해자임을 잊지말자.",3,다소 아쉬워요,보통이에요,아주 만족해요,아주 촉촉해요,쿨톤
2022.06.21,3,,,한달사용리뷰,[옵션] [단품] 03 맘찍로즈,"맘찍로즈 유투버들도 웜톤 원픽이라고 하고 해서
구매해 봤는데 부드럽고 촉촉한 느낌은 좋은데 쨍한 컬러감을
좋아하는편이라 베이스컬러 정도에요ㅜㅠ
오히려 저는 어쩔체리가 더 예쁘고 색감이 쨍하니 예쁘게 발색되서 만족스러웠던것 같아요 이컬러는 몬가 톤다운된 옅은 장미컬러같은데 립제품 한 개 가지고 나가야할때
요것만 있으면 불안할 정도로 저에겐 크게 임팩트가 없었어요
아 그리고 이 라인은 절대 입술에 침이나 이런거 바르고 쓰면 썩은내 나서 버려야 하니 주의하셔용!
전 건조하면 물티슈로 한 번 닦고 발라요!!!
지속력은 생각보다 긴편은 아니고 착색은 아주 미미하게 남아요 요거바르고 안쪽에 어쩔체리바르면 찰떡궁합입니다.
식사하고는 지워지기 때문에 수정 필요하구요
미니사이즈로 휴대성 좋습니다^^~
첫 번째 손발색 두번째 립발색 세번째 착색정도요
아무리 유툽보다 직접 매장가서 발색하는거 강추합니다^^~",0,보통이에요,보통이에요,아주 만족해요,아주 촉촉해요,
2022.06.09,3,"복합성, 웜톤, 블랙헤드",,한달사용리뷰,[옵션] [단품] 05 어쩔체리,"출시하자마자 엄청 많은 분들이 찾아서 품절대란을 일으켰던 바로 그 페리페라 신상..(이었던) 틴트!
손등에 발색해보고 제일 마음에 들었던 어쩔체리로 구매했는데요!..
제가 확신의 웜톤이라는 것을 깨닫게 해준 그런 색상입니다..^^

🍒발색
굉장히 맑고 예븐 빨간색이에요! 약간 남자아이돌립!! 그런 느낌! 색이 진짜 깨끗한 빨강 느낌으로 발색이 돼요ㅎㅎ
진짜 색은 너무 너무 예쁜데..
저와는 어울리지 않는 색이더라고요ㅠㅜ

🍒착색, 지속력
착색도 은근 잘 되는 것 같아요! 근데 아무래도 촉촉틴트이다보니 지속력이 막 엄청 좋다.. 까지는 느끼지 못했고 마스크에 묻어남도 좀 있는 편이라 아쉬웠어요!
그래도 음.. 촉촉틴트인데 발림성도 괜찮고 요플레 현상도 거의 없는 건 신기하더라고요!

🍒쿨톤 색을 탐냈던 웜톤의 최후..
이게 색이 진짜 예뻐서 잘 어울리면 진짜 인생립이 될 수 있을 정도로 발색이 예쁘다고 생각하거든요? 근데.. 저와는 맞지 않다보니까. 약간 혈색이 없어보이는..? 그런 느낌이더라고요 ㅠㅜㅠㅜ 색 진짜 마음에 들었는데 너무 아쉬웠어요..
그래서 세번? 쓰고 쿨톤인 지인분께 드렸는데 너무 잘 바르고 다니시더라고요ㅎㅎ

여러분도 꼭꼭 색이 잘 어울릴지 생각해보고 구매하시길 바랄게요:)",3,아주 만족해요,보통이에요,보통이에요,아주 촉촉해요,웜톤
2022.05.22,3,"민감성, 웜톤, 모공, 민감성",,한달사용리뷰,[옵션] [단품] 03 맘찍로즈,"촉촉하고.. 음.. 슥슥 대충 바르기 쉬운 제품이라 손은 잘 가는 편인데 100프로 마음에 들진 않는 ???

가을웜이라 무화과 로즈라는 3호를 가장 기대했었는데 어디가 무화과라는 건지 모를, 전혀 말리지 않은 쌩 로즈핑크 컬러입니다. 핑크끼가 생각보다 강하게 올라오고 착색되고나면 더 짙어지는 편이라 웜톤분들에게도 애매한 그런 컬러입니다. 개인적으론 1호가 가장 웜스럽고 예쁜 갓 같습니다.

최대 단점은 향.. 달고나 향 비스무리하게 나는데 틴트에서 자주 못 맡아본 조금 낯선 향이에요. 별로에요
케이스 디자인은 이름답게 영롱해서 예쁜데 팁도 좀 별로에요
팁에 힘이 별로 없고 양도 많이 묻어나요 시간이 갈수록 팁에도 착색이 되구요 촉촉해서 각질부각 걱정없이 발림성 괜찮은데 요플레 현상 약간 있습니다 참고하세요~",0,다소 아쉬워요,보통이에요,아주 만족해요,아주 촉촉해요,웜톤
2022.05.04,3,복합성,,한달사용리뷰,[옵션] [단품] 06 플필업뎃,"페리페라 시리즈 중에서 조금 만족감이 낮은 제품이었습니다. 플럼핑 효과는 좋지만 그로 인해 여기저기 묻어남이 있더라구요 ㅠㅠ 오동통한 입술 좋아하시는 분들은 너무 좋다고 칭찬하시던데 저는 다른 틴트들에비해 입술에 남는 잔여감이 심해서 별로 안좋아했어요

제가 좋아하는 틴트의 질감 어뮤즈 듀 틴트같은 깔끔한 제형입니다(이건 그냥 비교하시라고)

립글로즈와 틴트의 중간쯤 되는 제형으로 베네피트의 차차틴트와 비슷한 느낌이 나는 것 같아요.

약간의 요플레현상이 있어서 바르고 오랫동안 있으면 입꼬리 쪽에 조금 지저분하게 남는것도 조금 별로였네요

아마 2-3년 전쯤이라면 만족할만한 틴트이지만 최근 많은 제품들의 제품력이 좋아져서 같은 가격에 좋은 제품들이 많아 아쉬움이 남네요.

컬러는 보랏빛이 많이도는 색상입니다. 자주색보다 보랏빛이 돌아 제 무릎의 오래된 멍 색과 비슷합니다 힙하게 사용하실 분들은 사용하셔도 괜찮을것 같네요",3,보통이에요,보통이에요,보통이에요,아주 촉촉해요,
2022.03.30,3,"건성, 겨울쿨톤, 잡티, 주름",,,[옵션] [부활템][단품] 04 갓기천사 (온),"틴트라면 거의 두가지브랜드를 번갈아서 20년정도 써온것같아요.
립스틱을 써보려고 무던히 노력도 해보고 한동안은 레드립에 동참해보고파서 발버둥도쳐봤지만, 결국은 다시 제자리로..
현재 안쓰는 립스틱이 너무많아 제발 딸들이 써주기를 간절히 바라는중입니다.
제가 주로 쓰는제품은 물틴트류로, 입술에 착색을주는 제품이네요.
붉은색을 더해줘야 사람같다는 생각에 늘 습관처럼 얹어주는것같아요.
희안한것은. 붉은틴트는 어울리는데 붉은 립스틱은 왜 안어울리는지..
이 틴트는 어디선가 뭘보다가 넘 이뻐보여서 나한테 어떨지 생각도없이 그냥 무조건 산것같아요;
받아쓴지 2주 이상되었는데 아무래도 늘 쓰던제품과 달라서인지 손이 자주가진 않네요.
좀 끈적이는 느낌이랄까..
제생각에는 제가 잘 바를줄을 몰라서 그런게 아닌가싶습니다.
다른후기들 보니 넘 예쁘게 잘바르셨는데 나는 왜이런가.ㅋㅋ
제품은 가격대비 좋네요.
컬러감도 강하지않아 학생들이 써도 좋을것같아요.",2,보통이에요,보통이에요,다소 아쉬워요,보통이에요,겨울쿨톤
2022.03.29,3,복합성,,,[옵션] [단품] 02 손웜수템,"여쿨 21호 입술자체가 붉은편

발림성
잉크무드 글로이틴트 라는 이름에 맞게 글로시한 감이 생각보다 많아서 립글로즈를 바르는 느낌이 있습니다. 짱짱하게 코팅되는 느낌은 좋지만 처음에 막 발랐을때는 끈적함이 남아있는 것 같아서 발림성은 그렇게 좋은지는 모르겠네요

컬러
컬러는 웜톤에 걸맞은 연한 코랄빛이 돕니다. 본래의 입술색이 비칠정도로 투명하게 발리는 느낌이 강해서 진한 립컬러를 좋아하시는 분보다는 메이크업을 연하게 하고 입술에 생기만 주는 듯하게 바르시는 거 좋아하시는 분들이 좋을 것 같네요

지속력
지속력은 중간정도로 글로시함이 있어서 여기저기 묻어나는 정도가 조금 있어서 여기저기 찍히고 나면 지속력이 많이 좋은 편은 아니에요

가지고 다니기 좋은 예쁜 디자인에 그라데이션으로 컬러 들어가있어서 외형이 예쁘다고 생각했는데 제품력은 그렇게 좋다고는 생각이 안드네요 페리페라라서 믿고 구매했는데 조금 아쉬워요",2,보통이에요,보통이에요,보통이에요,아주 촉촉해요,
2022.03.24,3,"건성, 봄웜톤, 모공, 블랙헤드",,,[옵션] [단품] 02 손웜수템,"우선 최종적인 평은,,,, 생각보단 실망!ㅎㅎ
사람들마다 발색이 다 달라서 색 고르기가 넘 어려웠는데, 봄웜이라 2호 괜찮을 것 같아서 골랐어요. 근데 제 입술에는 생각보다 짙고 쿨하게 올라오네요?! 입술에 바르고 시간이 좀 지나니까 점점 맑아지는 듯 하길래 괜찮다고 생각했는데, 나중엔 결국 쿨한 플럼빛 비슷하게 되더라구요. 왜 그라는건지 정말…ㅠㅠ 그래서 얼굴이 세상 칙칙해지는 너낌입니다… 차라리 1번을 살 걸…!

착색이 되긴 하는데 지속력이 그렇게 좋은 편은 아니고,,, 수정할 때 애매하게 지워진 상태에서 그대로 바르면 좀 지저분한 것 같아서 깔끔하게 지우고 입술색 죽이고 발라야 괜찮아요.

제형은 틴트에 찐득한 립글로즈 살짝 추가된 느으낌. 듀틴트가 완전 수분 느낌이라면 요고는 그 위에 쫀쫀한 광택이 올라가는 제형이라 마무리 느낌은 완조니 달라요. 혹시나 컬러비교에 도움이 될까 싶어서 제가 갖고 있는 다른 틴트들이랑 비교해봤어요. 확실히 저의 다른 틴트들보다 쿨하네여!",3,보통이에요,보통이에요,아주 만족해요,보통이에요,봄웜톤
2022.03.16,3,"복합성, 웜톤, 다크서클, 블랙헤드",,,[옵션] [단품] 01 틴메추해 (한정부활템/온),"색상이 공홈이랑 너무너무x100 달라요,,,😭😭
재유님 영상보고 구매했는데 폰마다 색상이 다르게 나오는 것도 있고 글로스라 입술색 영향 받는 것도 크겠지만 색상이 너무 다르더라구요…?

좀 더 오렌지빛이 감도는 코랄 베이지 느낌인 줄 알았는데 핑크끼 도는 코랄이였음..ㅠㅠ 입술 위에 올리면 더 핑크끼 도는 그런 넉김,, 제발 공홈에서라도 정확하게 찍어주시면 안되나유..?

색상 외의 것들은 다 맘에 들었는데 특히 제형은 진짜 맘에 들었음. 요플레 현상 1도 없고 그 글로시립 잘못 사면 촌스럽게 빛나는 느낌 드는데 그런 거 전혀 없었음.

전에 잉크드롭이랑 제형을 비교하자면 잉크드롭은 맑고 수채화처럼 번지는 제형 / 얇은 빛나는 막이 전체적으로 올려진 느낌, 잉크 무드 글로이는 좀 더 쫀쫀하고 부분적으로 빛나는 느낌))",6,보통이에요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,웜톤
2022.03.15,3,"건성, 봄웜톤, 각질, 다크서클",,,[옵션] [단품] 03 맘찍로즈,"2호 손웜수템을 구매하고도 너무 궁금해서 못참고 구매해버린 3호 맘찍로즈!
유튜버 분들이 많이들 맘찍로즈를 극찬하시길래 구매해보았습니다 ㅎㅎ

💋향
향은 달달한 초코과자? 같은 향 ㅋㅋㅋ 표현하기 애매한테 향이 있긴 있어요. 불쾌한 향은 아니고 입술에 발랐을 때도 같은 맛이 납니다.

💋지속력
지속력은 촉촉립에 비해 오래간다고 생각이 들었어요. 촉촉하고 오일리한 텍스쳐도 오래갑니다. 그런데 시간이 지날 수록 색은 좀 탁하게 변하는 듯한 느낌을 받았습니다. 처음에 막 발랐을 때가 가장 예뻐요

💋색 표현
유튜버분들이 설명했다시피 맑은 장미 컬러에요. 웜톤 분들 중에서도 봄웜보다는 가을웜 분들이 잘어울릴 것 같아요 .. 저는 유튜버분들이 하도 추천하시길래 봄웜인 제게도 예쁠 줄 알고 구매했는데 손이 안가요ㅠㅠ 확실히 가을 웜 분들을 위한 컬러입니다.

💋발림성
부드럽고 쫀쫀하게 잘 올라가요. 제 입술은 살짝 보라빛?이 있고 칙칙한 입술 색이라 바르면 엄청 칙칙한 고동색같은 로즈빛이 나요 .. 본연의 입술 색을 매우 잘 타는 틴트이기 때문에 모두 같은 발색이 나는게 아닌건 꼭 참고해주세요.

💋총 평
촉촉한 립이 안어울리기도 하고 투명하게 발리기 때문에 기피해왔던 제형의 틴트였는데 디자인도 너무 예쁘고 인기가 많길래 구매한 거였어요. 2호 손웜수템과 3호 맘찍로즈를 마지막으로 재구매 의향은 없어요. 입술이 두껍고 통통하고 원래 입술 색이 핑크빛 혹은 살색, 색이 없는 분들에겐 틴트 고유의 색이 예쁘게 올라가고 통통하니 잘 표현될 것 같은데 입술이 작고 얇은데다가 원래 입술 색이 좀 칙칙한 저에겐 안예쁘네요.. 너무 아쉬워요.",8,보통이에요,보통이에요,보통이에요,아주 촉촉해요,봄웜톤
2022.03.12,3,"건성, 민감성, 아토피",,,[옵션] [부활템][단품] 04 갓기천사 (온),"☑️구매컬러: 004 갓기천사

절대🔥발색샷만 믿고 구매하는거 비추합니다,,
이게 여름라이트 추천템이라구여…?

사진만 보기엔 저채도에 중~고명도 핑크로 보였는데
막상 받아서 발라보니 명도도 생각보다 훨씬 떨어지고
채도도 높고 탁하기까지 합니다. +미지근해요
제 입술에선 흰기 찾아볼 수도 없고 푸른기도 없었어요
그저 탁하고 중채도 이상인 핑크일뿐,,

포지틴트같은 제품을 기대하시는 여름 라이트톤
절대 비추합니다 ㅎㅎ 맑은 발색 1도 아님
바르면 안색 급 안좋아지고
오히려 안바르는게 훨씬 낫습니다,,,

착색은 심하진 않지만 살짝 있었고 저는 평소에 착색있는
틴트 타입 좋아해서 신경쓰이진 않았어요.
글로시한 틴트라서 그런지 끈적임도 상당히 있었고
지속력은 평균 정도였던 것 같아요

처음 출시했을 때부터 색감이 정말 예뻐서
‘역시 페리페라!’하며 두근두근 기대 잔뜩하며 구매했는데
생각보다 넘넘 아쉬워요🥲
입술에 직접 테스트는 안될테지만 매장에서
꼭!-! 테스트 한 후 구매하시는 걸 추천드립니다",10,보통이에요,보통이에요,보통이에요,보통이에요,
